Cited paper title,Cited paper eid,Citing paper title,Citing paper eid,Cited paper link,Citing paper link
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Active sound quality control based on individual subjective preference,2-s2.0-85034273513,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85034273513&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Active sound quality control for subjective preferences,2-s2.0-85059419345,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85059419345&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Actual operating experience of on-line transient stability control systems (TSC systems),2-s2.0-84954421074,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84954421074&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adapting dynamic time warping to the speech of the hearing impaired,2-s2.0-85018832741,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85018832741&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adapting web sites for mobile devices - a comparison of different approaches,2-s2.0-84898399451,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84898399451&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive Neuro-Fuzzy Based Frequency Controller for Area Inter-Connected Hydro-Thermal Power System,2-s2.0-85019563785,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85019563785&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive changes of the elemental status of Kalmyk cattle to conditions of biogeochemical province of the Republic of Sakha (Yakutia),2-s2.0-85076186475,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85076186475&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive finite element analysis with quadrilaterals,2-s2.0-0025722881,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0025722881&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive higher-order split-step Fourier algorithm for simulating lightwave propagation in optical fiber,2-s2.0-59749083934,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-59749083934&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive load control algorithms for 3<sup>rd</sup> generation mobile networks,2-s2.0-0036983293,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0036983293&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive neuro-fuzzy based load frequency controller for three area inter-connected hydro-thermal power system,2-s2.0-85020108501,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85020108501&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive protocol generation for group collaborative in smart medical waste transportation,2-s2.0-85083307536,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85083307536&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive secondary voltage control for grid interface of large scale wind park,2-s2.0-84890875705,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84890875705&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptive surveillance algorithms based on the situation analysis,2-s2.0-84921492811,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84921492811&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adaptivity and mesh generation in 2-D finite element analysis,2-s2.0-85103448516,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85103448516&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Additive Manufacturing of Personalized Brain-Computer Interface Headsets Reinforced by Scientific Visualization,2-s2.0-85213019194,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213019194&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adhesion characteristics of the surface of several kinds of biological materials,2-s2.0-31544462077,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-31544462077&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Adjoint-Based Accelerated Adaptive Refinement in Frequency Domain 3-D Finite Element Method Scattering Problems,2-s2.0-85100674899,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85100674899&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Advanced automatic generation scheme of prestressing tendons for efficient FE analysis of PSC shell structures,2-s2.0-1542506084,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-1542506084&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Advancement of Home Appliances for Home Automation Using Human Detection,2-s2.0-85072832792,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85072832792&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Advancements in data-driven voltage control in active distribution networks: A Comprehensive review,2-s2.0-85201578355,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85201578355&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,"Advances and Innovations in Systems, Computing Sciences and Software Engineering",2-s2.0-84878255552,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84878255552&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,"Advances in Natural Language Processing - 7th International Conference on NLP, IceTAL 2010, Proceedings",2-s2.0-77956568711,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77956568711&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Advancing Automatic Code Generation for Agent-Based Simulations on Heterogeneous Hardware,2-s2.0-85086260376,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85086260376&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Advice from the editor’s desk: an introductory guide to success in education publishing,2-s2.0-85184393601,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85184393601&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Aerial orthoimage generation for UAV remote sensing: Review,2-s2.0-85136513696,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85136513696&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Aerodynamic shape optimisation by means of hybrid genetic algorithm,2-s2.0-21444441169,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-21444441169&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Affective Concept-Based Encoding of Patient Narratives via Sentic Computing and Neural Networks,2-s2.0-85112762055,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85112762055&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Affinity analysis for context-free grammars,2-s2.0-85050132568,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85050132568&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Agge: A novel method to automatically generate rule induction classifiers using grammatical evolution,2-s2.0-84921633239,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84921633239&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Air navigation: Automation method for controlling the process of detecting aircraft by a radar complex,2-s2.0-85066444845,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85066444845&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Airway segmentation and centerline extraction from thoracic CT - Comparison of a new method to state of the art commercialized methods,2-s2.0-84957111785,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84957111785&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Algorithm comparison by automatically configurable stochastic local search frameworks: A case study using flow-shop scheduling problems,2-s2.0-84903589894,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84903589894&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,"Alhambra: A system for creating, enforcing, and testing browser security policies",2-s2.0-77954572680,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77954572680&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,All-Automated Fabrication of Freestanding and Scalable Photo-Thermoelectric Devices with High Performance,2-s2.0-85186214823,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85186214823&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,All-optical hash code generation and verification for low latency communications,2-s2.0-84885440230,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84885440230&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,All-spin PUF: An Area-efficient and Reliable PUF Design with Signature Improvement for Spin-transfer Torque Magnetic Cell-based All-spin Circuits,2-s2.0-85161667427,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85161667427&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Ambient temperature effect on Amorphous Silicon (A-Si) Photovoltaic module using sensing technology,2-s2.0-84964892478,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84964892478&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Ambipolar diffusion in the Bifrost code,2-s2.0-85088123563,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85088123563&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,Ambit-tautomer: An open source tool for tautomer generation,2-s2.0-84879793679,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84879793679&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An ATPG flow to generate crosstalk-aware path delay pattern,2-s2.0-84957006096,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84957006096&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Accurate Maritime Radio Propagation Loss Prediction Approach Employing Neural Networks,2-s2.0-85139793606,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85139793606&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Adapted Ant Colony Optimization for Feature Selection,2-s2.0-85189502087,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85189502087&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Ant Colony Optimization Algorithm Based Automated Generation of Software Test Cases,2-s2.0-85088743542,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85088743542&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Automated Framework for Board-Level Trojan Benchmarking,2-s2.0-85131763952,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85131763952&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Automated Oracle for Software Testing,2-s2.0-0026881035,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0026881035&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Automatic Functional Coverage for Digital Systems Through a Binary Particle Swarm Optimization Algorithm with a Reinitialization Mechanism,2-s2.0-85020128533,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85020128533&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Automatic Test Pattern Generation Method for Digital Circuits Based on K-Nearest Neighbor,2-s2.0-85183044583,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85183044583&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Efficient Automatic Mesh Generator with Parabolic Arcs in Julia for Computation of TE and TM Modes for Waveguides,2-s2.0-85087279075,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85087279075&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Efficient Automatic Test Generation System for Path Delay Faults in Combinational Circuits,2-s2.0-0003107675,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-0003107675&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Emperical ALAL YSIS of Level of Quality in Sustainalbe Smart Grids,2-s2.0-85188113480,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85188113480&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Empirical Comparison of Code Generation Approaches for Ansible,2-s2.0-85201660730,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85201660730&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Endmember Initialization Scheme for Nonnegative Matrix Factorization and Its Application in Hyperspectral Unmixing,2-s2.0-85115038397,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85115038397&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Enhanced Gradient Based Optimized Controller for Load Frequency Control of a Two Area Automatic Generation Control System,2-s2.0-85143775881,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85143775881&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Evaluation Framework for Urban Pluvial Flooding Based on Open-Access Data,2-s2.0-85146048244,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85146048244&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Evolutionary Algorithm Design for Pauli-based Quantum Kernel Classification,2-s2.0-85171277583,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85171277583&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Improved LMS Prefilter-Based PLL with Adaptive Controlling Parameter for Grid Synchronization and Islanded Operation of Batteryless Solar PV System,2-s2.0-85188915707,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85188915707&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Integrated Control Strategy for Energy Storage Participating in Primary Frequency Regulation Considering State of Charge Constraint,2-s2.0-85171166872,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85171166872&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,"An Integrated, Bidirectional Pronunciation, Morphology, and Diacritics FiniteState System",2-s2.0-85178029931,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85178029931&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Integration of Indian Philosophy and Machine Learning for Human-like Cognition,2-s2.0-85185374531,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85185374531&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Intra-Individual Comparison of Low-keV Photon-Counting CT versus Energy-Integrating-Detector CT Angiography of the Aorta,2-s2.0-85180645749,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85180645749&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Introduction to Partial Evaluation,2-s2.0-33745092930,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-33745092930&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An MPC strategy for automatic generation control with consideration of deterministic power imbalances,2-s2.0-84890519637,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84890519637&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An Optimal Multi-Objective Approach for Distributed Generation and AVR Placement in Distribution Networks Using IPMBSA,2-s2.0-85153501185,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85153501185&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An accurate HMM-based similarity measure between finite sets of histograms,2-s2.0-85051064240,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85051064240&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An accurate and time-efficient deep learning-based system for automated segmentation and reporting of cardiac magnetic resonance-detected ischemic scar,2-s2.0-85145261139,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85145261139&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An adaptive color similarity function for color image segmentation,2-s2.0-81855177199,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-81855177199&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An advanced strategy for wind speed forecasting using expert 2-D FIR filters,2-s2.0-78649690688,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-78649690688&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An aerial-image dense matching approach based on optical flow field,2-s2.0-84978116033,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84978116033&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An all-in-one dual band blade antenna for ads-b and 5g communications in uav assisted wireless networks,2-s2.0-85113456630,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113456630&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An analysis of fault partitioned parallel test generation,2-s2.0-33747686507,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-33747686507&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An ant colony optimization approach for test pattern generation,2-s2.0-52149095840,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-52149095840&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An application of genetic algorithms to the school timetabling problem,2-s2.0-70049098778,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-70049098778&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An appraisal of OSCADY PRO,2-s2.0-77949499272,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-77949499272&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An approach for automatic parameters evaluation in unconventional oil reservoirs with deep reinforcement learning,2-s2.0-85120741802,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85120741802&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An approach for fault detection and location in solar PV systems,2-s2.0-85074367842,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85074367842&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An approach for supporting aspect-oriented domain modeling,2-s2.0-33846966039,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-33846966039&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An approach for the automatic verification of blockchain protocols: the Tweetchain case study,2-s2.0-85137067057,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85137067057&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An approach to solving non-linear real constraints for symbolic execution,2-s2.0-85073705853,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85073705853&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An authenticated encryption scheme for automatic dependent surveillance-broadcast data link,2-s2.0-84867885813,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84867885813&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An auto-learning approach for network intrusion detection,2-s2.0-85030113101,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85030113101&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automated environmental sound classification methods based on statistical and textural feature,2-s2.0-85084564351,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85084564351&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic approach for generation of fuzzy membership functions,2-s2.0-85013001171,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85013001171&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic approach for the generation of the roadmap for multi-AGV systems in an industrial environment,2-s2.0-84911478970,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84911478970&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic assessment of road condition from aerial imagery using modified VGG architecture in faster-RCNN framework,2-s2.0-85111060498,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85111060498&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic classifier for exam questions with WordNet and Cosine similarity,2-s2.0-84978036761,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84978036761&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic electrical diagram generation method for distribution networks based on hierarchical topology model,2-s2.0-84904788410,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84904788410&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic fuzzy-based multi-temporal brain digital subtraction angiography image fusion algorithm using curvelet transform and content selection strategy systems-level quality improvement,2-s2.0-84904068534,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84904068534&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic testing platform for object-oriented software based on code coverage,2-s2.0-85078360013,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-85078360013&origin=resultslist
Assess queries for interactive analysis of data cubes,2-s2.0-85113712544,An automatic unstructured grid generation method for viscous flow simulations,2-s2.0-84869501101,https://www.scopus.com/record/display.uri?eid=2-s2.0-85113712544&origin=resultslist,https://www.scopus.com/record/display.uri?eid=2-s2.0-84869501101&origin=resultslist
